business_id,latitude,longitude,stars,review_count,is_open,RestaurantsGoodForGroups,GoodForKids,RestaurantsReservations,RestaurantsTableService,HappyHour,DogsAllowed,HasTV,BusinessAcceptsBitcoin,WheelchairAccessible,DriveThru,GoodForDancing,CoatCheck,Corkage,RestaurantsCounterService,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,Parking,music,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Kg4Yx0vIsnYs1XPcX9kB9g,0.6618912668650995,0.9095856347157995,-0.5172271201001788,0.008406674158902115,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
jPewcmlW0MSV5TezEllWtw,0.4045521984690184,-0.11397906878194397,-0.5172271201001788,-0.07189302609815497,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
FaPv78tmIKDhDxdos_KbZg,-1.589252589765614,0.4070546763642126,-1.4165349192421026,-0.15219272635521205,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
-o_MRjr1VtjW4ZdrDX9o-Q,-1.1736809051116428,-0.0987708171338468,0.3820806790417449,-0.35485387462302276,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
fGC3F9m39I7TEvgrb3KQQw,0.6354006670057021,0.9265984110192013,-1.4165349192421026,-0.6072243611452022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
xxNDE2H1ih-gNbAJyvCvRw,0.6297947919155729,0.17918852324033918,-1.4165349192421026,-0.33191110312100647,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
QSyFMbBkhxygLygYOEXBdw,-1.5879005501331425,0.4067823712191517,0.3820806790417449,-0.19807826935924466,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1
-3xX_IfttKjPJ792BOBJ-Q,0.560546050997241,-2.1331472747091267,-1.4165349192421026,0.11547294116831155,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
RuPk-ScXo4ycpdnAkpfoNg,0.6313538229614021,0.9340102779222845,0.3820806790417449,0.6775708429677111,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
9wPX6OoUifn9qfKGwrX0xw,0.5598716818964106,-2.1280518310967693,1.2813884781836686,0.4596145136985562,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
XHz5zlt4SDYr64aLDBx6Vg,0.666860712975193,0.8890154025530814,-0.5172271201001788,-0.4083870081277275,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
3f_RZxPrl_JEcqe27kbxxw,-1.5289364429351993,0.4041864863836583,-0.5172271201001788,-0.519277070387473,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
B2u8anybTXox0SiUOqIAfg,0.6839864599225591,0.9212705393132673,0.3820806790417449,-0.5613388181411696,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
aMfVQdVbKJnZwdf-c1WNcQ,0.6364831867876506,0.9255548706405361,-1.4165349192421026,-0.4504487558814241,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
MKfdvSIBmpb_u_I7O8wDeg,1.303139116755,-1.8888442001144137,0.3820806790417449,-0.052774049846474706,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
oWc4FpCA2Qw3x6KP3gkcig,0.6867859516845185,0.954460031268877,0.3820806790417449,-0.43897737013041593,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
xLiN8ZqDaTEn0AXdhRZ-Xg,0.5545652218125584,-2.1285692051902,0.3820806790417449,-0.1713117026068923,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
L7Qik-V2W7zlIBobUSiyXw,0.6230008743172614,0.8941295748201155,-1.4165349192421026,0.10017776016696735,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1
94D8kud2TtBJ0dv2bIeuQA,-1.5622431695352847,0.4135109411313934,-0.5172271201001788,-0.6110481563955382,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
XgXkTeOtLpX1QSvh9Qql1A,0.6766783066854637,0.9333306549005818,-0.5172271201001788,-0.06424543559748286,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
rKggQN5KT6AtOlmuJ8NAZQ,0.6426585189652075,0.9283047771606342,1.2813884781836686,-0.12160236435252364,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1
g3xvwZPyW95KThnc7tN79w,0.6401557392256046,0.9274186983064044,1.2813884781836686,-0.24014001711294122,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
DJBqJaszqdZyvBn79fQzlg,0.4011352057483635,-0.11036372775590869,-0.5172271201001788,-0.43515357488007983,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
apQiHqR6V7qFWOfFXV1FuA,0.5492986380119179,-2.1276550540814476,-2.3158427183840264,-0.5154532751371369,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
ZKKaP4Lx-dexf4T1aCsBKw,0.6057394348873377,0.17413495888872021,1.2813884781836686,-0.2516114028639494,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
OxXMZfaRZc7SJnjMBkO1ww,-1.1892373213534255,-0.09781503999620646,1.2813884781836686,-0.2745541743659657,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Qu3q0r-C4vC6yfVcetptLg,-1.5532451008367123,0.40163072142499406,-2.3158427183840264,-0.1636641121062202,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
p-MSh95si_sDdih94gyKuw,0.6364857282760791,0.9266043048242736,1.2813884781836686,-0.30514453636865413,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1
Ee-V8jWifZDvRyFrSW5LIw,0.5608787600988545,-2.1287675856483834,1.2813884781836686,1.5608675457953392,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hqPnTWhhxLoDWt7mUQArUQ,0.6385721407191427,0.8952948367954396,-2.3158427183840264,0.16135848417234416,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
S2HrD4JYvv3HaRnDMdQlSw,0.5518624992990068,-2.1323362019496077,0.3820806790417449,-0.3663252603740309,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
um2W1Gi4-zR7e17t5pZ_Pg,-0.05253289464990229,0.13086207372816405,-0.5172271201001788,-0.38162044137537515,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
WfEc--AG2O1f78q3RuERlw,-0.059255444999397174,0.13076814678338294,0.3820806790417449,-0.3089683316189902,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
X8lkTEx6xVfdEcw4DTdJbg,-1.5468987727053676,0.4270058340946574,1.2813884781836686,-0.3777966461250391,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
mU-Hac9udz0s7pAIQ1L5BA,-0.058521036082533735,0.125644535732196,1.2813884781836686,0.3066627036851141,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
DTv2J5HBWEdIm9NSwsiFbQ,0.6908739314184364,0.9233096673779345,0.3820806790417449,0.035173240911254476,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1RUStfReoIm_8NzWXKSbCA,0.6359426932996077,0.924578245211693,0.3820806790417449,-0.15984031685588415,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1
b80SzFYXnTAFc7-Bs-rqsA,0.6901969570244461,0.91690916597891,0.3820806790417449,-0.15219272635521205,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
Ippv_wErDDItMRwmu1de3g,0.6319719361070283,0.9250949409801108,-0.5172271201001788,-0.24778760761361335,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
ijiuTK4UjT0wGBGP6fQq5Q,-0.05800774686847623,0.12269012466467442,-3.21515051752595,-0.2898493553673099,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
SJ27iHWa1HwlW_1YRWXZcg,-0.0826997166838767,0.13668824522081718,0.3820806790417449,-0.23249242661226913,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
vufXnNdvRl_Y0wAj_wLzOg,0.6592332630972595,0.9226891084002767,-1.4165349192421026,-0.442801165380752,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
c9yO7HdRWzi90oLuJJkb5w,-1.5362640883541276,0.41589324666464733,1.2813884781836686,-0.3930918271263833,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0
-FRHYI6doGCjIsXiKHkUqw,-0.37117403129597354,-2.132498376643426,-2.3158427183840264,-0.3854442366257112,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
NeAd48Rr2monn9af9vY-KQ,1.3006441078712319,-1.8813498523366332,-0.5172271201001788,-0.35485387462302276,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
1CTNhKEqGbmG5r-sBbDoLg,0.6370504178797572,0.924528145535489,0.3820806790417449,0.26842475118175363,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
M8zSUNVdmnbe0atQHQGCIg,-1.5263593227481815,0.419758884372928,-0.5172271201001788,-0.48868670838478456,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
7ZcA6w0UCRmeEjN2nyeYuA,-1.1841705777587148,-0.09420340727189049,0.3820806790417449,0.4252003564455317,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1
uLhNw_wdIcM8dk8kUkQzyg,0.6666000926654679,0.9173188690051124,-0.5172271201001788,-0.6072243611452022,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
NJaR_2hke7NNAC6l1Ohr8g,0.39926290265881414,-0.10764676729349483,0.3820806790417449,1.0408313917496361,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
hwcPLznPbsW8ghC20OluRQ,-1.5220861891799,0.4300188520998819,-0.5172271201001788,-0.17513549785722834,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
mBXxL7776PIpye9GRDLu6Q,-1.188486623921986,-0.09697228395836686,1.2813884781836686,0.7769895194764485,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
xb5NsCqvQw2uE5HoQyDr0g,0.6419890986984298,0.9286569945725237,1.2813884781836686,-0.12160236435252364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
GZF6aC0nOhappc70jj5RJQ,0.6618446091907643,0.9339754204676888,-0.5172271201001788,-0.5154532751371369,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
a_oRfgkNFnulTada--P_Tg,-0.7722236324494712,-1.5156832301753198,1.2813884781836686,-0.15219272635521205,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1QhVyffaYx6Y_gEtNOQoAA,0.6657245483365951,0.9280929318725936,-0.5172271201001788,-0.5078056846364648,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
JVZ_c3k01uAIas5B61iISg,0.6370908025807659,0.925625983374219,-1.4165349192421026,0.6852184334683832,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
ZDoaXjfQ8-n3-DYU1lQ-yg,0.5500425837161544,-2.126200093007645,-1.4165349192421026,-0.4848629131344485,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
gfQmLdpBzhs_y1sQhIzjBQ,0.37549072633628416,-0.08855800367893263,1.2813884781836686,-0.15984031685588415,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Bq69zDUTbBrfmtB9OBH9uA,0.6906085939990334,0.8919844385878645,2.1806962773255925,-0.1254261596028597,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
G4sLH98DHyejB5RcDljaFQ,-0.06213182637706273,0.12844949350336576,-0.5172271201001788,-0.5881053848935219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
8MoqZqlNN9AXzG91_Hpc_Q,-0.36983282161592046,-2.121596475889793,0.3820806790417449,0.32960547518713046,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
g1phwUfq_-S8ZYTRqoG6iw,0.6306042108837596,0.9318258370101289,0.3820806790417449,0.4290241516958678,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
w36LkOpcsLhdmhDziGzDtQ,-1.5452125473266864,0.4229914150862941,0.3820806790417449,-0.6378147231478906,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0kCTBibanJj054Fu4dIF2g,3.1059663874379106,-1.6976889162659539,0.3820806790417449,-0.4160345986283996,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0
y9kq3hCzoySI9TzIS4yb7w,-1.514314787382387,0.4326484143221563,0.3820806790417449,0.4328479469462038,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
aVmuaNh8Z8gKSkoP418H9w,0.6356458584358541,0.9249547302289618,-0.5172271201001788,-0.6378147231478906,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PigxRedNhAogtfXW2h0t5A,-1.5399850725873825,0.4267741223053993,0.3820806790417449,-0.33955869362167856,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
YzZBuoFke7eO-FjZzML2BQ,-0.7604889950108723,-1.5238019893499453,1.2813884781836686,-0.5460436371398254,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
6t_bgCtLMU-yC4QGqjY72w,0.4117015678251596,-0.12079726042382444,0.3820806790417449,-0.2745541743659657,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
YC6kIDnyVUU96LF_cuHl8w,0.5944284486942119,0.1636250992864934,-2.3158427183840264,-0.4925105036351206,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I2ISRV7IybkMc3HEYKUE9g,0.6364064195765734,0.9246180410636857,0.3820806790417449,1.9853088185826409,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
sphMtkeFB-CLkPpJrpsFCA,0.5596432850145987,-2.130523185994924,-3.21515051752595,-0.4007394176270554,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
HI5ldaAiOYY-ii5LsgARug,0.6373034347619227,0.9256454869476433,1.2813884781836686,-0.32426351262033437,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
nQWPadbkHFU-K6C4rhNRlA,0.560919088474807,-2.128210621992636,-0.5172271201001788,-0.4695677321331043,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Zre8y_XnmF0Pt2Lj5GhmVw,-1.5511038751788147,0.4174934130657147,-0.5172271201001788,-0.595752975394194,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ojo9FRfQ5Ruuv35RK2D1AQ,1.3014819226021697,-1.8928345653878833,0.3820806790417449,0.1192967364186476,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
JtY9OkVp8lfdFVTahNjHdw,-1.4959879763200932,0.4446997769490376,-0.5172271201001788,-0.1636641121062202,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Dty7fGIonmXOmvZhnMAOQQ,0.39129935871630406,-0.10633099752996199,-0.5172271201001788,0.17282986992335234,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
01Yl8rIjOsaLrwre78jugg,-0.7326311186177856,-1.5294201108850556,-1.4165349192421026,-0.11013097860151548,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Wxcz9GHVfLUhER5FQAEDng,-1.176118567699959,-0.09869603532981386,-0.5172271201001788,-0.48868670838478456,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
XHbaHX2uBGIn3uw37jl7Og,0.39220063240344566,-0.1046782922932899,-0.5172271201001788,0.822875062480481,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
ORVWMFwF5qTWy9Cbahf0Pg,-1.1834817518450427,-0.09426035958178544,-0.5172271201001788,0.887879581736194,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
eVUP_iOwvsLk6daEmyhESA,0.39107138328058044,-0.10488167416947414,0.3820806790417449,-0.06806923084781892,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
Oh3Q3QfhMl2DArFiLUrT9Q,0.6352759147416406,0.9260557263776362,0.3820806790417449,0.26842475118175363,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
F2aSixBUyZnQgpu1ibREOg,0.6198058705979391,0.18337736137164976,2.1806962773255925,-0.1713117026068923,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
3Yr-zJORfOhHakvRY7Neag,-0.748970020641987,-1.5249927783985402,-0.5172271201001788,-0.37397285087470306,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
XH8H630zdwkFANePYmmXqQ,-1.5358791853074627,0.40734682905847125,-1.4165349192421026,-0.5001580941357927,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
hUl_zNzmwMd8TD8pPL81pg,-1.1771437222233847,-0.10198492265066669,1.2813884781836686,0.673747047717375,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
w2-bb8yWX2e7nlvHzArCtQ,-1.5467623871971399,0.40085319591960206,-0.5172271201001788,0.49402867095158065,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
aYTy7BprrbZ2uvsqPHanZg,-1.1731625690088,-0.09698104157128225,0.3820806790417449,-0.4504487558814241,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1
KNT8GXwskxgJsUKAXy1HPA,0.6414636270390645,0.909285034482859,-1.4165349192421026,-0.370149055624367,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
sMJ4A3chg99uuniAuXLr8A,-1.1736867003502234,-0.10223623221926405,-2.3158427183840264,-0.44662496063108803,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
_eF0R1C8qn4tsqM5h5uyig,0.5957175268690412,0.9345476688947264,1.2813884781836686,-0.24014001711294122,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
NkKci3ZJsRqHYvgwxwjtmA,1.306543224777922,-1.8928217368533398,-0.5172271201001788,-0.5001580941357927,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
o45O8DI0MJXYsHnoIkP0jg,0.6314256467616479,0.9246690815264562,1.2813884781836686,-0.3663252603740309,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
t-QxJFbbSjC-_X9TWJqITA,0.38526392172580537,-0.12243428602349193,1.2813884781836686,0.9796506677442594,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
35jNPbB_-8oh-LHb9GEIQg,0.6377276470559066,0.9248557281517104,-0.5172271201001788,-0.018359892593450246,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
z3jfgtlDBww3jTPLosPeew,-0.055965188203895254,0.12412049596925426,1.2813884781836686,0.669923252467039,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
jSD59rebwOrq80hbQNXfBQ,0.6280281630748481,0.91269363426713,0.3820806790417449,-0.42750598437940773,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
49QeUC0W3mGJTxmg-bECTA,1.3030650115443139,-1.882757748082903,0.3820806790417449,-0.34720628412235066,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
WoDFTyLtU3RhHPx-7GhQyA,0.6370502358925015,0.9249730185878076,0.3820806790417449,-0.370149055624367,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
lgmDMF32bLmMApmkGXYVeQ,-0.06854326822013491,0.12105095900545282,0.3820806790417449,-0.5613388181411696,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
OYapFiLl0Py57ngEsw_74g,-0.7645373098215792,-1.51591021835448,0.3820806790417449,-0.3433824888720146,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
0TZhSVLu-HSNSVSQANvx1Q,0.6347598170820482,0.9184275034343012,-1.4165349192421026,-0.4007394176270554,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nC-z2sw5O9AXdaz-3lV8yA,-0.7697085502439632,-1.5191314733264918,-1.4165349192421026,-0.48103911788411247,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gr5eG2ciS_6M-brZVQ-KEA,0.6639319920626725,0.935839669949457,0.3820806790417449,-0.43897737013041593,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
XFfuR-F1_wDbcf8xo2DVPw,0.6376802393756902,0.9258359445028918,0.3820806790417449,0.04282083141192658,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
0S6OwdpZVlg7YmdEw5fO8A,0.39095929732954454,-0.11783373894842418,-0.5172271201001788,0.06958739816427893,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
